Id_Encuesta,confianza_6_aa,confianza_6_j,confianza_6_i,confianza_6_k
12353,,4.0,4.0,4.0
12354,,4.0,3.0,4.0
12355,,4.0,4.0,4.0
12356,,3.0,2.0,4.0
12357,,4.0,4.0,3.0
12358,,3.0,3.0,3.0
12359,,2.0,1.0,1.0
12360,,4.0,4.0,4.0
12361,,4.0,4.0,4.0
12362,,4.0,4.0,3.0
12363,,4.0,4.0,3.0
12364,,4.0,3.0,3.0
12365,,4.0,2.0,3.0
12366,,4.0,4.0,3.0
12367,,4.0,4.0,4.0
12368,,3.0,3.0,3.0
12369,,4.0,2.0,4.0
12370,,88.0,2.0,3.0
12371,,4.0,4.0,3.0
12372,,4.0,3.0,4.0
12373,,2.0,3.0,3.0
12374,,4.0,3.0,4.0
12375,,4.0,2.0,3.0
12376,,4.0,3.0,4.0
12377,,4.0,4.0,4.0
12378,,4.0,3.0,4.0
12379,,4.0,4.0,4.0
12380,,4.0,3.0,4.0
12381,,4.0,3.0,4.0
12382,,3.0,3.0,3.0
12383,,4.0,1.0,4.0
12384,,4.0,4.0,4.0
12385,,3.0,4.0,3.0
12386,,4.0,4.0,3.0
12387,,4.0,3.0,3.0
12388,,4.0,3.0,3.0
12389,,4.0,3.0,3.0
12390,,3.0,3.0,3.0
12391,,4.0,3.0,2.0
12392,,3.0,3.0,3.0
12393,,4.0,4.0,4.0
12394,,3.0,3.0,3.0
12395,,3.0,3.0,3.0
12396,,4.0,3.0,4.0
12397,,4.0,1.0,3.0
12398,,4.0,4.0,4.0
12399,,3.0,3.0,3.0
12400,,4.0,4.0,3.0
12401,,4.0,4.0,4.0
12402,,3.0,3.0,3.0
12403,,4.0,3.0,3.0
12404,,4.0,3.0,4.0
12405,,4.0,4.0,88.0
12406,,4.0,3.0,3.0
12407,,4.0,3.0,4.0
12408,,2.0,2.0,2.0
12409,,4.0,4.0,4.0
12410,,4.0,4.0,4.0
12411,,4.0,3.0,3.0
12412,,99.0,1.0,3.0
12413,,3.0,3.0,4.0
12414,,4.0,1.0,4.0
12415,,4.0,3.0,4.0
12416,,4.0,3.0,3.0
12417,,4.0,1.0,4.0
12418,,4.0,2.0,4.0
12419,,4.0,3.0,4.0
12420,,4.0,4.0,4.0
12421,,3.0,3.0,3.0
12422,,4.0,4.0,4.0
12423,,4.0,4.0,3.0
12424,,4.0,3.0,4.0
12425,,4.0,3.0,3.0
12426,,4.0,3.0,3.0
12427,,4.0,3.0,4.0
12428,,4.0,2.0,4.0
12429,,3.0,2.0,3.0
12430,,4.0,4.0,4.0
12431,,4.0,4.0,3.0
12432,,4.0,4.0,4.0
12433,,4.0,2.0,4.0
12434,,4.0,3.0,4.0
12435,,88.0,88.0,88.0
12436,,3.0,1.0,4.0
12437,,4.0,3.0,4.0
12438,,4.0,4.0,4.0
12439,,3.0,1.0,2.0
12440,,3.0,1.0,3.0
12441,,4.0,3.0,3.0
12442,,4.0,3.0,3.0
12443,,3.0,3.0,3.0
12444,,4.0,2.0,4.0
12445,,3.0,3.0,4.0
12446,,4.0,3.0,4.0
12447,,4.0,4.0,3.0
12448,,4.0,4.0,3.0
12449,,3.0,2.0,4.0
12450,,4.0,4.0,4.0
12451,,3.0,1.0,3.0
12452,,3.0,3.0,4.0
12453,,3.0,4.0,4.0
12454,,4.0,4.0,4.0
12455,,99.0,4.0,4.0
12456,,4.0,3.0,4.0
12457,,4.0,3.0,2.0
12458,,4.0,4.0,4.0
12459,,4.0,4.0,4.0
12460,,4.0,3.0,4.0
12461,,4.0,4.0,4.0
12462,,4.0,4.0,4.0
12463,,4.0,1.0,3.0
12464,,3.0,2.0,3.0
12465,,4.0,4.0,4.0
12466,,4.0,4.0,4.0
12467,,4.0,4.0,4.0
12468,,2.0,1.0,2.0
12469,,4.0,4.0,4.0
12470,,3.0,3.0,3.0
12471,,3.0,3.0,3.0
12472,,3.0,3.0,3.0
12473,,4.0,3.0,3.0
12474,,4.0,4.0,4.0
12475,,3.0,2.0,3.0
12476,,4.0,3.0,3.0
12477,,4.0,3.0,3.0
12478,,4.0,3.0,3.0
12479,,3.0,4.0,3.0
12480,,4.0,3.0,3.0
12481,,3.0,3.0,3.0
12482,,4.0,3.0,2.0
12483,,3.0,4.0,3.0
12484,,4.0,4.0,4.0
12485,,4.0,4.0,4.0
12486,,3.0,3.0,3.0
12487,,4.0,2.0,4.0
12488,,3.0,3.0,3.0
12489,,4.0,4.0,4.0
12490,,3.0,2.0,3.0
12491,,4.0,4.0,4.0
12492,,4.0,4.0,4.0
12493,,4.0,4.0,4.0
12494,,4.0,4.0,4.0
12495,,4.0,3.0,3.0
12496,,3.0,3.0,4.0
12497,,4.0,3.0,4.0
12498,,4.0,3.0,4.0
12499,,4.0,3.0,4.0
12500,,4.0,4.0,4.0
12501,,4.0,4.0,4.0
12502,,4.0,3.0,4.0
12503,,4.0,3.0,4.0
12504,,4.0,3.0,3.0
12505,,4.0,4.0,4.0
12506,,4.0,3.0,3.0
12507,,3.0,2.0,3.0
12508,,4.0,4.0,4.0
12509,,3.0,3.0,3.0
12510,,4.0,3.0,4.0
12511,,3.0,4.0,2.0
12512,,3.0,3.0,4.0
12513,,4.0,88.0,4.0
12514,,2.0,2.0,2.0
12515,,3.0,3.0,2.0
12516,,4.0,4.0,3.0
12517,,4.0,1.0,4.0
12518,,3.0,4.0,3.0
12519,,4.0,99.0,3.0
12520,,3.0,3.0,4.0
12521,,3.0,4.0,3.0
12522,,3.0,3.0,3.0
12523,,4.0,4.0,4.0
12524,,4.0,4.0,3.0
12525,,3.0,3.0,3.0
12526,,3.0,3.0,3.0
12527,,3.0,3.0,3.0
12528,,3.0,3.0,4.0
12529,,4.0,3.0,4.0
12530,,4.0,4.0,4.0
12531,,3.0,1.0,3.0
12532,,3.0,88.0,4.0
12533,,4.0,4.0,4.0
12534,,4.0,4.0,4.0
12535,,4.0,4.0,4.0
12536,,4.0,4.0,3.0
12537,,4.0,2.0,3.0
12538,,3.0,2.0,3.0
12539,,3.0,4.0,4.0
12540,,4.0,4.0,4.0
12541,,3.0,3.0,4.0
12542,,4.0,3.0,3.0
12543,,3.0,3.0,3.0
12544,,4.0,4.0,3.0
12545,,4.0,4.0,4.0
12546,,4.0,4.0,4.0
12547,,4.0,3.0,4.0
12548,,4.0,1.0,4.0
12549,,4.0,4.0,4.0
12550,,4.0,4.0,4.0
12551,,4.0,4.0,4.0
12552,,4.0,3.0,3.0
12553,,3.0,3.0,3.0
12554,,4.0,4.0,4.0
12555,,3.0,3.0,3.0
12556,,3.0,3.0,3.0
12557,,1.0,3.0,1.0
12558,,4.0,3.0,4.0
12559,,4.0,4.0,4.0
12560,,4.0,4.0,4.0
12561,,4.0,4.0,4.0
12562,,4.0,4.0,4.0
12563,,3.0,4.0,3.0
12564,,4.0,2.0,4.0
12565,,3.0,3.0,2.0
12566,,3.0,3.0,2.0
12567,,4.0,4.0,4.0
12568,,3.0,3.0,3.0
12569,,4.0,3.0,4.0
12570,,4.0,4.0,4.0
12571,,3.0,3.0,3.0
12572,,4.0,4.0,3.0
12573,,4.0,1.0,4.0
12574,,3.0,3.0,3.0
12575,,1.0,3.0,1.0
12576,,4.0,3.0,4.0
12577,,3.0,2.0,3.0
12578,,4.0,4.0,3.0
12579,,4.0,4.0,3.0
12580,,4.0,4.0,4.0
12581,,4.0,3.0,4.0
12582,,4.0,1.0,4.0
12583,,4.0,4.0,4.0
12584,,4.0,4.0,4.0
12585,,4.0,1.0,3.0
12586,,4.0,3.0,4.0
12587,,3.0,3.0,4.0
12588,,4.0,4.0,4.0
12589,,4.0,1.0,3.0
12590,,3.0,3.0,3.0
12591,,4.0,3.0,4.0
12592,,4.0,4.0,4.0
12593,,4.0,4.0,4.0
12594,,4.0,4.0,4.0
12595,,4.0,4.0,4.0
12596,,3.0,2.0,3.0
12597,,4.0,2.0,2.0
12598,,3.0,3.0,3.0
12599,,3.0,3.0,3.0
12600,,3.0,2.0,2.0
12601,,3.0,3.0,4.0
12602,,4.0,4.0,4.0
12603,,3.0,2.0,3.0
12604,,4.0,4.0,3.0
12605,,4.0,4.0,4.0
12606,,3.0,4.0,3.0
12607,,4.0,3.0,4.0
12608,,4.0,88.0,88.0
12609,,4.0,2.0,3.0
12610,,4.0,3.0,4.0
12611,,3.0,3.0,2.0
12612,,4.0,4.0,4.0
12613,,2.0,3.0,3.0
12614,,4.0,99.0,4.0
12615,,3.0,3.0,4.0
12616,,4.0,4.0,4.0
12617,,4.0,3.0,4.0
12618,,4.0,4.0,3.0
12619,,4.0,1.0,4.0
12620,,3.0,3.0,3.0
12621,,4.0,2.0,3.0
12622,,4.0,4.0,4.0
12623,,4.0,4.0,4.0
12624,,2.0,1.0,2.0
12625,,4.0,1.0,4.0
12626,,88.0,88.0,88.0
12627,,4.0,4.0,3.0
12628,,4.0,4.0,4.0
12629,,4.0,4.0,4.0
12630,,4.0,4.0,4.0
12631,,2.0,4.0,4.0
12632,,4.0,3.0,4.0
12633,,4.0,3.0,3.0
12634,,4.0,3.0,4.0
12635,,4.0,3.0,3.0
12636,,4.0,4.0,4.0
12637,,4.0,4.0,4.0
12638,,4.0,3.0,4.0
12639,,3.0,3.0,4.0
12640,,4.0,3.0,3.0
12641,,3.0,3.0,2.0
12642,,3.0,3.0,4.0
12643,,4.0,4.0,4.0
12644,,4.0,4.0,4.0
12645,,4.0,3.0,3.0
12646,,4.0,4.0,3.0
12647,,4.0,3.0,4.0
12648,,3.0,2.0,4.0
12649,,4.0,3.0,3.0
12650,,4.0,4.0,4.0
12651,,2.0,2.0,2.0
12652,,4.0,3.0,3.0
12653,,3.0,3.0,3.0
12654,,4.0,4.0,4.0
12655,,4.0,4.0,4.0
12656,,4.0,3.0,3.0
12657,,3.0,4.0,3.0
12658,,4.0,3.0,4.0
12659,,4.0,2.0,3.0
12660,,2.0,2.0,2.0
12661,,88.0,88.0,88.0
12662,,3.0,3.0,3.0
12663,,3.0,3.0,3.0
12664,,3.0,2.0,2.0
12665,,4.0,3.0,3.0
12666,,4.0,4.0,4.0
12667,,4.0,4.0,3.0
12668,,4.0,4.0,4.0
12669,,3.0,3.0,3.0
12670,,3.0,3.0,3.0
12671,,4.0,3.0,4.0
12672,,4.0,4.0,4.0
12673,,4.0,2.0,4.0
12674,,4.0,4.0,4.0
12675,,3.0,3.0,3.0
12676,,4.0,3.0,3.0
12677,,4.0,4.0,4.0
12678,,4.0,4.0,4.0
12679,,3.0,4.0,3.0
12680,,3.0,3.0,3.0
12681,,4.0,4.0,4.0
12682,,4.0,3.0,4.0
12683,,2.0,2.0,2.0
12684,,4.0,4.0,4.0
12685,,4.0,4.0,4.0
12686,,4.0,4.0,4.0
12687,,4.0,2.0,4.0
12688,,4.0,4.0,4.0
12689,,4.0,3.0,4.0
12690,,3.0,3.0,3.0
12691,,4.0,4.0,4.0
12692,,4.0,3.0,1.0
12693,,4.0,4.0,4.0
12694,,3.0,3.0,3.0
12695,,4.0,4.0,3.0
12696,,4.0,3.0,3.0
12697,,4.0,3.0,4.0
12698,,4.0,3.0,3.0
12699,,4.0,3.0,4.0
12700,,3.0,3.0,3.0
12701,,4.0,1.0,4.0
12702,,3.0,3.0,3.0
12703,,4.0,4.0,4.0
12704,,4.0,4.0,4.0
12705,,3.0,3.0,4.0
12706,,4.0,4.0,4.0
12707,,3.0,4.0,3.0
12708,,3.0,4.0,3.0
12709,,4.0,3.0,3.0
12710,,4.0,4.0,4.0
12711,,3.0,1.0,3.0
12712,,4.0,4.0,3.0
12713,,4.0,4.0,4.0
12714,,4.0,4.0,4.0
12715,,4.0,3.0,4.0
12716,,4.0,3.0,4.0
12717,,3.0,3.0,3.0
12718,,4.0,3.0,4.0
12719,,4.0,4.0,4.0
12720,,3.0,3.0,3.0
12721,,4.0,3.0,3.0
12722,,3.0,4.0,3.0
12723,,3.0,2.0,2.0
12724,,4.0,3.0,4.0
12725,,3.0,3.0,1.0
12726,,4.0,4.0,4.0
12727,,4.0,4.0,4.0
12728,,4.0,4.0,4.0
12729,,4.0,4.0,4.0
12730,,4.0,3.0,4.0
12731,,4.0,4.0,4.0
12732,,4.0,2.0,2.0
12733,,4.0,3.0,3.0
12734,,4.0,3.0,4.0
12735,,4.0,3.0,4.0
12736,,4.0,88.0,4.0
12737,,3.0,3.0,4.0
12738,,3.0,2.0,2.0
12739,,3.0,2.0,2.0
12740,,4.0,4.0,4.0
12741,,4.0,4.0,4.0
12742,,4.0,4.0,3.0
12743,,4.0,3.0,4.0
12744,,4.0,3.0,4.0
12745,,4.0,4.0,4.0
12746,,4.0,3.0,4.0
12747,,4.0,3.0,3.0
12748,,3.0,3.0,3.0
12749,,4.0,4.0,4.0
12750,,3.0,3.0,2.0
12751,,3.0,3.0,3.0
12752,,4.0,3.0,4.0
12753,,4.0,4.0,3.0
12754,,3.0,3.0,3.0
12755,,4.0,1.0,88.0
12756,,4.0,4.0,3.0
12757,,3.0,3.0,4.0
12758,,4.0,2.0,2.0
12759,,4.0,4.0,3.0
12760,,4.0,2.0,4.0
12761,,4.0,3.0,4.0
12762,,3.0,3.0,3.0
12763,,4.0,1.0,3.0
12764,,4.0,4.0,4.0
12765,,4.0,4.0,4.0
12766,,2.0,3.0,3.0
12767,,4.0,3.0,4.0
12768,,4.0,3.0,3.0
12769,,3.0,4.0,4.0
12770,,4.0,3.0,4.0
12771,,3.0,2.0,2.0
12772,,4.0,4.0,4.0
12773,,3.0,4.0,4.0
12774,,3.0,1.0,3.0
12775,,4.0,3.0,4.0
12776,,4.0,3.0,3.0
12777,,3.0,3.0,2.0
12778,,4.0,4.0,3.0
12779,,4.0,4.0,4.0
12780,,3.0,4.0,4.0
12781,,4.0,2.0,3.0
12782,,4.0,3.0,4.0
12783,,4.0,3.0,4.0
12784,,4.0,3.0,4.0
12785,,4.0,3.0,3.0
12786,,4.0,4.0,4.0
12787,,4.0,4.0,3.0
12788,,3.0,3.0,3.0
12789,,4.0,99.0,4.0
12790,,4.0,3.0,4.0
12791,,4.0,2.0,2.0
12792,,4.0,3.0,4.0
12793,,4.0,4.0,3.0
12794,,3.0,2.0,2.0
12795,,4.0,4.0,4.0
12796,,4.0,4.0,4.0
12797,,4.0,3.0,3.0
12798,,3.0,3.0,3.0
12799,,3.0,3.0,4.0
12800,,3.0,3.0,3.0
12801,,3.0,2.0,3.0
12802,,4.0,3.0,4.0
12803,,4.0,4.0,4.0
12804,,3.0,4.0,4.0
12805,,3.0,1.0,3.0
12806,,4.0,3.0,4.0
12807,,4.0,4.0,3.0
12808,,4.0,4.0,3.0
12809,,2.0,1.0,2.0
12810,,4.0,4.0,3.0
12811,,4.0,3.0,3.0
12812,,4.0,4.0,3.0
12813,,3.0,3.0,3.0
12814,,4.0,3.0,4.0
12815,,4.0,4.0,4.0
12816,,4.0,3.0,4.0
12817,,4.0,4.0,4.0
12818,,4.0,4.0,4.0
12819,,4.0,2.0,3.0
12820,,4.0,4.0,4.0
12821,,4.0,2.0,4.0
12822,,3.0,2.0,3.0
12823,,4.0,3.0,4.0
12824,,4.0,4.0,3.0
12825,,2.0,3.0,2.0
12826,,3.0,2.0,3.0
12827,,4.0,4.0,4.0
12828,,4.0,3.0,4.0
12829,,3.0,3.0,3.0
12830,,2.0,2.0,2.0
12831,,3.0,3.0,4.0
12832,,4.0,2.0,2.0
12833,,4.0,4.0,3.0
12834,,3.0,3.0,3.0
12835,,4.0,4.0,4.0
12836,,3.0,4.0,3.0
12837,,3.0,3.0,3.0
12838,,4.0,2.0,4.0
12839,,88.0,88.0,88.0
12840,,3.0,2.0,4.0
12841,,4.0,2.0,88.0
12842,,4.0,4.0,4.0
12843,,3.0,2.0,3.0
12844,,4.0,4.0,3.0
12845,,4.0,4.0,4.0
12846,,3.0,3.0,3.0
12847,,4.0,2.0,4.0
12848,,4.0,4.0,4.0
12849,,99.0,99.0,99.0
12850,,4.0,4.0,4.0
12851,,4.0,4.0,4.0
12852,,4.0,3.0,4.0
12853,,4.0,2.0,2.0
12854,,88.0,88.0,88.0
12855,,4.0,3.0,3.0
12856,,3.0,3.0,3.0
12857,,3.0,4.0,3.0
12858,,3.0,4.0,4.0
12859,,4.0,4.0,3.0
12860,,4.0,2.0,4.0
12861,,3.0,3.0,4.0
12862,,4.0,4.0,4.0
12863,,4.0,4.0,4.0
12864,,4.0,4.0,4.0
12865,,4.0,3.0,4.0
12866,,4.0,3.0,4.0
12867,,4.0,4.0,4.0
12868,,2.0,3.0,2.0
12869,,4.0,4.0,4.0
12870,,3.0,3.0,3.0
12871,,4.0,4.0,4.0
12872,,3.0,3.0,4.0
12873,,4.0,4.0,3.0
12874,,3.0,3.0,2.0
12875,,4.0,2.0,4.0
12876,,4.0,4.0,3.0
12877,,3.0,3.0,3.0
12878,,4.0,3.0,4.0
12879,,3.0,3.0,3.0
12880,,4.0,3.0,3.0
12881,,4.0,4.0,3.0
12882,,4.0,2.0,3.0
12883,,4.0,4.0,4.0
12884,,4.0,4.0,4.0
12885,,4.0,4.0,3.0
12886,,3.0,4.0,3.0
12887,,3.0,3.0,3.0
12888,,4.0,4.0,4.0
12889,,4.0,2.0,88.0
12890,,4.0,3.0,3.0
12891,,4.0,99.0,3.0
12892,,88.0,88.0,88.0
12893,,2.0,2.0,2.0
12894,,4.0,4.0,3.0
12895,,4.0,4.0,4.0
12896,,4.0,4.0,4.0
12897,,4.0,3.0,3.0
12898,,4.0,3.0,4.0
12899,,3.0,3.0,3.0
12900,,99.0,3.0,4.0
12901,,4.0,4.0,4.0
12902,,4.0,88.0,4.0
12903,,4.0,3.0,4.0
12904,,4.0,4.0,4.0
12905,,3.0,3.0,3.0
12906,,4.0,1.0,4.0
12907,,4.0,3.0,3.0
12908,,4.0,1.0,4.0
12909,,4.0,3.0,3.0
12910,,3.0,2.0,2.0
12911,,3.0,2.0,2.0
12912,,4.0,4.0,2.0
12913,,4.0,3.0,3.0
12914,,4.0,3.0,3.0
12915,,4.0,1.0,4.0
12916,,4.0,3.0,3.0
12917,,4.0,3.0,4.0
12918,,99.0,2.0,99.0
12919,,3.0,2.0,2.0
12920,,4.0,4.0,3.0
12921,,4.0,3.0,4.0
12922,,3.0,2.0,3.0
12923,,4.0,4.0,3.0
12924,,3.0,4.0,2.0
12925,,3.0,2.0,4.0
12926,,3.0,1.0,4.0
12927,,4.0,3.0,4.0
12928,,4.0,4.0,4.0
12929,,4.0,1.0,3.0
12930,,4.0,2.0,3.0
12931,,3.0,1.0,3.0
12932,,3.0,1.0,3.0
12933,,4.0,1.0,4.0
12934,,4.0,3.0,4.0
12935,,4.0,4.0,4.0
12936,,4.0,3.0,4.0
12937,,3.0,2.0,3.0
12938,,4.0,3.0,3.0
12939,,3.0,3.0,3.0
12940,,4.0,4.0,4.0
12941,,4.0,4.0,4.0
12942,,3.0,1.0,4.0
12943,,3.0,2.0,3.0
12944,,4.0,1.0,88.0
12945,,4.0,1.0,3.0
12946,,3.0,1.0,2.0
12947,,4.0,2.0,2.0
12948,,4.0,3.0,4.0
12949,,4.0,1.0,1.0
12950,,3.0,2.0,1.0
12951,,4.0,2.0,2.0
12952,,4.0,4.0,3.0
12953,,4.0,4.0,4.0
12954,,4.0,3.0,4.0
12955,,4.0,1.0,3.0
12956,,4.0,3.0,3.0
12957,,2.0,4.0,2.0
12958,,3.0,2.0,4.0
12959,,4.0,2.0,4.0
12960,,3.0,3.0,3.0
12961,,3.0,2.0,4.0
12962,,3.0,2.0,2.0
12963,,3.0,2.0,3.0
12964,,4.0,1.0,4.0
12965,,4.0,1.0,4.0
12966,,3.0,3.0,3.0
12967,,4.0,1.0,4.0
12968,,3.0,3.0,3.0
12969,,4.0,1.0,4.0
12970,,3.0,2.0,3.0
12971,,4.0,2.0,2.0
12972,,4.0,2.0,3.0
12973,,3.0,1.0,3.0
12974,,3.0,3.0,3.0
12975,,2.0,2.0,99.0
12976,,4.0,1.0,4.0
12977,,3.0,1.0,1.0
12978,,4.0,2.0,2.0
12979,,4.0,1.0,3.0
12980,,4.0,1.0,3.0
12981,,4.0,1.0,3.0
12982,,3.0,2.0,2.0
12983,,3.0,3.0,1.0
12984,,4.0,3.0,4.0
12985,,4.0,2.0,4.0
12986,,3.0,3.0,3.0
12987,,4.0,1.0,3.0
12988,,3.0,2.0,3.0
12989,,88.0,3.0,3.0
12990,,4.0,1.0,3.0
12991,,3.0,2.0,4.0
12992,,4.0,1.0,4.0
12993,,4.0,1.0,4.0
12994,,3.0,3.0,3.0
12995,,4.0,4.0,3.0
12996,,4.0,3.0,1.0
12997,,4.0,2.0,3.0
12998,,3.0,3.0,3.0
12999,,4.0,3.0,3.0
13000,,4.0,2.0,3.0
13001,,4.0,2.0,3.0
13002,,4.0,4.0,4.0
13003,,3.0,2.0,3.0
13004,,4.0,3.0,4.0
13005,,3.0,3.0,2.0
13006,,3.0,2.0,3.0
13007,,4.0,2.0,3.0
13008,,3.0,2.0,3.0
13009,,4.0,2.0,4.0
13010,,4.0,2.0,99.0
13011,,2.0,2.0,3.0
13012,,4.0,3.0,3.0
13013,,4.0,2.0,3.0
13014,,4.0,3.0,2.0
13015,,4.0,3.0,3.0
13016,,4.0,1.0,4.0
13017,,3.0,3.0,1.0
13018,,4.0,4.0,2.0
13019,,4.0,2.0,2.0
13020,,3.0,2.0,3.0
13021,,4.0,2.0,4.0
13022,,4.0,3.0,4.0
13023,,3.0,2.0,3.0
13024,,3.0,2.0,3.0
13025,,4.0,3.0,4.0
13026,,3.0,2.0,3.0
13027,,4.0,3.0,4.0
13028,,3.0,1.0,3.0
13029,,3.0,2.0,3.0
13030,,3.0,3.0,2.0
13031,,4.0,2.0,1.0
13032,,4.0,3.0,2.0
13033,,3.0,2.0,2.0
13034,,4.0,2.0,3.0
13035,,3.0,3.0,2.0
13036,,4.0,2.0,3.0
13037,,3.0,1.0,4.0
13038,,4.0,4.0,3.0
13039,,3.0,2.0,3.0
13040,,3.0,3.0,4.0
13041,,4.0,1.0,3.0
13042,,3.0,2.0,3.0
13043,,4.0,2.0,4.0
13044,,3.0,4.0,3.0
13045,,4.0,1.0,4.0
13046,,3.0,1.0,4.0
13047,,4.0,4.0,1.0
13048,,3.0,1.0,2.0
13049,,4.0,2.0,4.0
13050,,3.0,2.0,2.0
13051,,4.0,1.0,4.0
13052,,3.0,2.0,3.0
13053,,3.0,3.0,4.0
13054,,3.0,2.0,3.0
13055,,4.0,4.0,2.0
13056,,4.0,2.0,4.0
13057,,4.0,2.0,3.0
13058,,4.0,3.0,3.0
13059,,3.0,2.0,2.0
13060,,4.0,3.0,2.0
13061,,3.0,2.0,2.0
13062,,3.0,3.0,3.0
13063,,3.0,4.0,3.0
13064,,3.0,2.0,3.0
13065,,3.0,2.0,2.0
13066,,4.0,3.0,4.0
13067,,4.0,2.0,2.0
13068,,4.0,3.0,3.0
13069,,4.0,1.0,3.0
13070,,4.0,2.0,3.0
13071,,3.0,1.0,3.0
13072,,4.0,2.0,3.0
13073,,4.0,3.0,3.0
13074,,3.0,3.0,3.0
13075,,3.0,3.0,3.0
13076,,3.0,3.0,2.0
13077,,88.0,2.0,3.0
13078,,3.0,1.0,3.0
13079,,4.0,3.0,3.0
13080,,3.0,4.0,3.0
13081,,4.0,4.0,4.0
13082,,4.0,4.0,3.0
13083,,3.0,4.0,2.0
13084,,4.0,4.0,3.0
13085,,4.0,2.0,3.0
13086,,4.0,3.0,3.0
13087,,4.0,1.0,4.0
13088,,4.0,3.0,4.0
13089,,4.0,2.0,4.0
13090,,4.0,4.0,3.0
13091,,4.0,3.0,4.0
13092,,3.0,4.0,3.0
13093,,3.0,2.0,4.0
13094,,3.0,2.0,2.0
13095,,3.0,2.0,3.0
13096,,3.0,3.0,2.0
13097,,3.0,2.0,1.0
13098,,3.0,1.0,3.0
13099,,3.0,2.0,3.0
13100,,4.0,3.0,3.0
13101,,3.0,1.0,4.0
13102,,4.0,3.0,4.0
13103,,4.0,1.0,4.0
13104,,3.0,2.0,3.0
13105,,3.0,3.0,4.0
13106,,3.0,3.0,3.0
13107,,4.0,2.0,3.0
13108,,3.0,1.0,3.0
13109,,4.0,2.0,3.0
13110,,4.0,3.0,3.0
13111,,3.0,1.0,4.0
13112,,4.0,2.0,2.0
13113,,3.0,3.0,3.0
13114,,4.0,4.0,4.0
13115,,4.0,1.0,1.0
13116,,3.0,2.0,3.0
13117,,4.0,2.0,4.0
13118,,99.0,1.0,99.0
13119,,4.0,1.0,4.0
13120,,3.0,3.0,3.0
13121,,4.0,3.0,4.0
13122,,4.0,3.0,3.0
13123,,4.0,2.0,3.0
13124,,4.0,4.0,2.0
13125,,88.0,1.0,3.0
13126,,4.0,3.0,4.0
13127,,4.0,1.0,4.0
13128,,4.0,3.0,4.0
13129,,3.0,3.0,2.0
13130,,3.0,3.0,3.0
13131,,4.0,2.0,4.0
13132,,4.0,3.0,4.0
13133,,4.0,1.0,4.0
13134,,3.0,1.0,3.0
13135,,3.0,4.0,1.0
13136,,4.0,3.0,4.0
13137,,4.0,4.0,4.0
13138,,3.0,1.0,3.0
13139,,4.0,2.0,3.0
13140,,3.0,1.0,3.0
13141,,4.0,3.0,4.0
13142,,4.0,3.0,4.0
13143,,3.0,3.0,1.0
13144,,4.0,1.0,1.0
13145,,4.0,2.0,4.0
13146,,4.0,3.0,3.0
13147,,4.0,1.0,4.0
13148,,4.0,2.0,3.0
13149,,4.0,2.0,3.0
13150,,3.0,4.0,3.0
13151,,4.0,2.0,4.0
13152,,4.0,1.0,4.0
13153,,3.0,3.0,3.0
13154,,4.0,3.0,3.0
13155,,4.0,3.0,88.0
13156,,3.0,3.0,3.0
13157,,4.0,2.0,3.0
13158,,4.0,1.0,3.0
13159,,2.0,2.0,2.0
13160,,3.0,1.0,3.0
13161,,4.0,2.0,3.0
13162,,4.0,3.0,4.0
13163,,88.0,2.0,88.0
13164,,4.0,1.0,4.0
13165,,4.0,3.0,3.0
13166,,3.0,4.0,2.0
13167,,4.0,3.0,3.0
13168,,3.0,2.0,99.0
13169,,4.0,4.0,4.0
13170,,4.0,1.0,3.0
13171,,4.0,3.0,3.0
13172,,3.0,3.0,1.0
13173,,3.0,3.0,4.0
13174,,4.0,2.0,3.0
13175,,4.0,1.0,4.0
13176,,4.0,3.0,3.0
13177,,4.0,3.0,4.0
13178,,3.0,3.0,3.0
13179,,99.0,1.0,99.0
13180,,99.0,1.0,1.0
13181,,3.0,1.0,3.0
13182,,4.0,3.0,3.0
13183,,3.0,3.0,3.0
13184,,4.0,3.0,4.0
13185,,3.0,3.0,3.0
13186,,88.0,3.0,4.0
13187,,4.0,4.0,4.0
13188,,4.0,4.0,4.0
13189,,4.0,1.0,4.0
13190,,4.0,1.0,3.0
13191,,4.0,2.0,2.0
13192,,3.0,2.0,2.0
13193,,3.0,1.0,4.0
13194,,4.0,1.0,4.0
13195,,4.0,1.0,4.0
13196,,3.0,3.0,3.0
13197,,4.0,4.0,3.0
13198,,4.0,1.0,4.0
13199,,4.0,1.0,3.0
13200,,4.0,3.0,4.0
13201,,3.0,2.0,4.0
13202,,4.0,2.0,3.0
13203,,4.0,1.0,4.0
13204,,3.0,3.0,3.0
13205,,3.0,2.0,3.0
13206,,2.0,2.0,1.0
13207,,3.0,1.0,1.0
13208,,4.0,1.0,3.0
13209,,3.0,4.0,3.0
13210,,3.0,3.0,2.0
13211,,4.0,3.0,3.0
13212,,3.0,1.0,1.0
13213,,4.0,3.0,3.0
13214,,4.0,2.0,4.0
13215,,4.0,3.0,2.0
13216,,3.0,1.0,1.0
13217,,4.0,3.0,88.0
13218,,4.0,1.0,3.0
13219,,3.0,2.0,3.0
13220,,4.0,3.0,1.0
13221,,4.0,2.0,3.0
13222,,3.0,2.0,2.0
13223,,4.0,3.0,3.0
13224,,4.0,3.0,3.0
